,audio_name,audio_id1,audio_id2,text_1,text2,lev_distance
1813,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E aí, eu me lembro, eu não sei bem o que aconteceu, porque eu vi as lideranças, mas a gente me escapava aquela história,né.","E aí, eu me lembro, eu não sei bem o que aconteceu, porque eu vi as lideranças, mas a gente me escapava aquela história.",3.0
1814,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Nós éramos o que a gente poderia chamar massa de manobra.,Nós éramos o que a gente poderia chamar massa de manobra.,0.0
1815,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Mas assim, um pouco consciente, um pouco inconsciente, mas era isso, uhum.","Mas assim, um pouco consciente, um pouco inconsciente, mas era isso.",6.0
1816,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E também o que esperar de um povo de dezessete anos, dezoito?","E também o que que esperar de um povo de dezessete anos, dezoito, né?",8.0
1817,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então tinha aquelas lideranças estudantis, que a gente não chamava de lideranças.","Então tinha aquelas lideranças estudantis, que a gente não chamava de lideranças.",0.0
1818,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Nós não nos chamávamos de companheiros, porque hoje na Unicamp eu vejo estudantes se chamarem de companheiros.","Nós não nos chamávamos de companheiros, porque hoje na Unicampe eu vejo estudantes se chamar de companheiros.",3.0
1819,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Nós éramos colegas.,Nós éramos colegas.,0.0
1820,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Deu uma retrocedida aí (riso), nessa história, no meu entender (riso), né.","Deu uma retrocedida aí, nessa história, no meu entender. (risos)",14.0
1821,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Então nós éramos colegas e eu eu... Então o que foi decidido?,"Então nós éramos colegas e eu, e eu, vi, teve uma, então o que foi decidido?",19.0
1822,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Sentem-se e leiam a carta.,Sentem-se e leiam a carta.,0.0
1823,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E a gente sentou, mas me passou pela cabeça assim, eu falei, bom, polícia aqui, polícia atrás.","E a gente sentou, mas me passou pela cabeça assim, eu falei, bom, polícia aqui, polícia atrás.",0.0
1824,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eu nem sabia que tinha polícia atrás.,Eu nem sabia que tinha polícia atrás.,0.0
1825,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Não dava para ver (tosse),Não dava para ver. (tosse),1.0
1826,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Entendeu?,Entendeu?,0.0
1827,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Polícia na frente (riso),Polícia na frente. Com cavalo e cachorro. É.,25.0
1828,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É tudo, né?","É tudo, né? A tro, o",9.0
1829,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,O choque completo.,O choque completo.,0.0
1830,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E aqui, nós sentados, eu falei, ou a gente vai apanhar e vai para cadeia, ou vai para cadeia, ou nós vamos (riso) pular pelo viaduto já.","E aqui, nós sentados, eu falei, ou a gente vai apanhar e vai para a cadeia, ou vai para a cadeia, ou nós vamos pular pelo viaduto do chá. (risos)",24.0
1831,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Abaixo, tuf, tuf, tuf.","Abaixo, tuf, tuf, tuf. e",2.0
1832,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E, realmente, eu acho que ali houve uma negociação e o bom senso prevaleceu, diferentemente do ocorrido na invasão na PUC, não é, onde, realmente, não foram só as palmeiras do Jardinzinho do Tuca que pegaram fogo,","E, realmente, eu acho que ali houve uma negociação e, e o bom senso prevaleceu, diferentemente do ocorrido na invasão na Puc, né, onde, realmente, não foram só as palmeiras do Jardinzinho do Tuca que pegaram fogo,",8.0
1833,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Teve gente que (riso) quase pegou fogo, pessoas que tiveram ferimentos extensos, moças principalmente, por conta de... Até hoje parece que... Bom, se sabe, mas eu não lembro dessas apurações de lança-chamas, de bomba incendiária.","Teve gente que pe, quase pega fogo, pessoas que teve, tiveram ferimentos extensos, moças principalmente, né, por conta de, até hoje parece que, bom, se sabe, mas eu não apure, não lembro dessas apurações de lança-chamas, de bomba incendiária. Bom",41.0
1834,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Enfim, pegou fogo.","Enfim, pegou fogo.",0.0
1835,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Não sei como é que aquilo pegou fogo.,"Né, não sei como é que aquilo pegou fogo.",4.0
1836,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Diferentemente disso, imperou o bom senso e algum tipo de de de conversa teve entre ou professores, etc., porque naquela época tinha os ratos, né, também. ","Diferentemente disso, imperou o bom senso e algum, algum tipo de, de conversa teve entre ou professores, etecetera, porque naquela época tinha os ratos, né também.",18.0
1837,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Tinha gente do do dói code infiltrado.,"Tinha gente do, do, do, do, do Aicode infiltrado.",13.0
1838,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Não, mas como é que chama aquele prédio que agora é a Pinacoteca?","Não, mas como é que chama aquele prédio que agora é a Pinacoteca?",0.0
1839,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Esqueci.,###,8.0
1840,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,###,###,0.0
1841,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Do do pis.,Do Dopes.,3.0
1842,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Em cada sala de aula tinha provavelmente alguém.,Em cada sala de aula tinha provavelmente alguém.,0.0
1843,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Os ratos, né?","Os ratos, né?",0.0
1844,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Que a gente chamava de ratos.,Que a gente chamava de ratos.,0.0
1845,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Não sei se foram os ratos também.,Não sei se foram os ratos também.,0.0
1846,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Não sei o que aconteceu.,Não sei o que aconteceu.,0.0
1847,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Teve uma, graças a Deus, teve lá uma... E a gente foi levantando e saindo e voltando para faculdade. E eu, e na ","Teve uma, graças a Deus, teve lá uma, e a gente foi levantando e saindo e voltando para a faculdade. E eu, e na e",8.0
1848,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E eu tava na primeira fila segurando a faixa.,E eu estava na primeira fila segurando a faixa.,2.0
1849,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Mas me deu uma... E me deu nessa hora também uma certa coisa.,"Mas me deu uma, e me deu nessa hora também uma certa coisa.",4.0
1850,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Eu falei assim, mas quem que colocou a gente nessa situação?","Eu falei assim, mas quem que colocou a gente nessa situação?",0.0
1851,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Porque é uma imaturidade.,Porque é uma imaturidade.,0.0
1852,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,e entrar com uma passeata de estudante no viaduto.,e entrar com uma passeata de estudante no viaduto.,0.0
1853,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É uma armadilha, né.","É uma armadilha, né e.",2.0
1854,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E depois, aí houve várias passeatas que eu participei.","E depois, aí houve várias passeatas que eu participei.",0.0
1855,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Uma vez, nós ficamos, eu fiquei, por exemplo, junto com várias pessoas.","Uma vez, nós ficamos, eu fiquei, por exemplo, junto com várias pessoas.",0.0
1856,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Eles cercaram o a Faculdade de Medicina, que não podia sair.","Eles cercaram (pausa) o a Faculdade de Medicina (pausa), que não podia sair.",16.0
1857,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E aí, vamos participar das comissões.","E aí eu, vamos participar das comissões.",3.0
1858,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eu não sei como eu fui participar de uma comissão de segurança.,Eu não sei como eu fui participar de uma comissão de segurança.,0.0
1859,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, o papo era assim (riso).","Então, o papo era assim.",7.0
1860,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Não, porque tinha pouca gente.","Não, porque tinha pouca gente.",0.0
1861,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, se o cachorro vier, você chuta aqui.","Então, se o cachorro vier, você chuta aqui.",0.0
1862,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Se o cavalo vier, você joga umas bolinhas de gude.","Se o cavalo vier, você joga umas bolinhas de gude.",0.0
1863,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Se o cachorro morder no braço, você não puxa porque ele vai te rasgar.","Se o cachorro morder no braço, você não puxa porque ele vai te rasgar.",0.0
1864,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Você para.,Você para.,0.0
1865,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Eu falei, gente, eu vou embora (riso)","Eu falei, gente, eu vou embora. (risos)",2.0
1866,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Essa comissão eu quero sequentar.,Essa comissão eu quero seque (),5.0
1867,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Aqui eu não vou ficar (riso),Aqui eu não vou ficar.,7.0
1868,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,(riso) Eu não vou dar conta.,(risos) Eu não vou dar conta.,1.0
1869,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"(tosse) Como se diz em Minas Gerais, isso aqui não é para mim.","Como se diz em Minas Gerais, isso aqui não é para mim.",8.0
1870,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eu faço parte de outra comissão.,Eu faço parte de outra comissão.,0.0
1871,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Isso foi bem no começo.,Isso foi bem no começo.,0.0
1872,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,###,"Porque com o tempo, quando eu, a gente ia se graduando, e eu, e eu fui estagiária do Departamento Jurídico do, do Centro onze de Agosto,",136.0
1873,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"A gente fazia parte das comissões de de jurídicos, para tirar o povo da cadeia.","A gente fazia parte das comissões de juri, de jurídicos, para tirar o povo da cadeia.",6.0
1874,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, tinha alguns advogados que reuniam os estagiários de direito.","Então, tinha alguns advogados que reuniam os estagiários de direito.",0.0
1875,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, você fazia parte de uma segurança, mas era mais à distância.","Então, você fazia uma parte de uma segurança, mas era mais à distância.",4.0
1876,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, andava com um monte de ficha telefônica no bolso.","Então, andava com um monte de ficha telefônica no bolso. e",2.0
1877,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E eu tive uma sorte danada nesse sentido.,E eu tive uma sorte danada nesse sentido.,0.0
1878,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Por quê?,Por quê?,0.0
1879,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Na invasão da PUC.,Na invasão da Puc. Né,5.0
1880,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eu já andava de taier.,Eu já andava de tailleur,4.0
1881,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"de uniforme de advogada, porque eu estava fazendo estágio.","de uniforme de advogada, porque eu estava fazendo estágio. e",2.0
1882,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, nós descemos, eu e um colega meu, na CAR-doze, e aquele silêncio para manifestação.","Então, nós descemos, eu e um colega meu, na Cardoso, e aquele silêncio para a manifestação.",7.0
1883,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E eu falei, mas está acontecendo alguma coisa aqui, né?","E eu falei, mas está acontecendo alguma coisa aqui, né?",0.0
1884,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,###,###,0.0
1885,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Acho que ele ainda atua.,Acho que ele ainda atua.,0.0
1886,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,###,###,0.0
1887,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Não, vamos que vamos.","Não, vamos que vamos. e",2.0
1888,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E ele de terno,","E ele de terno,",0.0
1889,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E eu de saia, sei lá, né, mas assim.","E eu de, de saia, sei lá, né, mas assim.",4.0
1890,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Aí, quando a gente foi entrando por uma daquelas travessas da da Monte Alegre, vinha vindo polícia.","Aí, quando conforme a gente foi entrando por uma daquelas travessas da, da Monte Alegre, vinha vindo polícia.",10.0
1891,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Choque mesmo.,Choque mesmo. e,2.0
1892,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E nós assim... Mas o que está acontecendo?,E nós assim... Mas o que está acontecendo?,0.0
1893,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Não, não, não.","Não, não, não.",0.0
1894,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Pode sair.,Pode sair.,0.0
1895,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Se vocês querem entrar, pode sair, porque está muito... Eles já tinham cercado a PUC antes do incêndio.","Se vocês querem entrar, pode sair, porque vai, está muita, eles já tinham cercado a Puc antes do incêndio.",12.0
1896,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E um silêncio, sabe?","E um silêncio, sabe?",0.0
1897,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Porque estava tudo trancado.,Porque estava tudo trancado. e,2.0
1898,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,###,###,0.0
1899,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Aí, tentamos entrar num prédio, entramos num prédio, tinha umas pessoas olhando, nós entramos, subimos lá e ouvimos aquela barulhada, nem ouvimos, não me lembro, mas aí quando a gente viu que os carros começaram a circular, mas foi muito rápido tudo isso, nós saímos e fomos para a gê vê, que era um dos quartéis generais, onde se reuniam os advogados.","Aí, tentamos entrar num prédio, entramos num prédio, tinha umas pessoas olhando, nós entramos, subimos lá e ouvimos aquela barulhada, nem ouvimos, não me lembro, mas aí quando a gente viu que os carros começaram a circular, mas foi muito rápido tudo isso, nós saímos e fomos para a GêVê, que era um dos quartéis generais, onde se reuniam os advogados.",3.0
1900,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Quando nós chegamos lá, a gente já ficou sabendo que tinha pegado fogo.","Quando nós chegamos lá, a gente já ficou sabendo que tinha pegado fogo.",0.0
1901,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Sim, porque não tinha celular.","Sim, porque não tinha celular.",0.0
1902,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, isso tudo era por orelhão e fichinha, aquela fichinha pre( ) cinzinha da tê les pi.","Então, isso tudo era por orelhão e fichinha, aquela fichinha pre, cinzinha da Telespe.",8.0
1903,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, quando nós chegamos lá, já tinha pegado fogo.","Então, quando nós chegamos lá, já tinha pegado fogo.",0.0
1904,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Aí eu liguei para casa da minha mãe, porque minha mãe tinha certeza que a gente tinha ido preso.","Aí eu liguei para a casa da minha mãe, porque minha mãe tinha certeza que a gente tinha ido preso.",2.0
1905,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Porque era um ônibus de estudantes para p Tobias Jaguiar, né?","Porque era um ônibus de estudantes para o Tobias de Aguiar, né?",5.0
1906,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Porque eles puseram todo mundo no estacionamento dos professores e foram levando os vivos, né?","Porque eles puseram todo mundo no estacionamento dos professores e foram levando os vivos, né?",0.0
1907,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E os não machucados.,E os não machucados. e,2.0
1908,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E nós escapamos por causa das nossas roupas (tosse),E nós escapamos por causa das nossas roupas.,8.0
1909,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Porque eles acharam que era um casal de namorados voltando do trabalho.,Porque eles acharam que era um casal de namorados voltando do trabalho.,0.0
1910,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Porque era na hora da volta do trabalho, né?, aham","Porque era na hora da volta do trabalho, né? Aham. E",5.0
1911,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E aí, teve um determinado momento, eu fui secretária do do onze de agosto eh, tinha uma coisa muito violenta na Faculdade de Direito, chamava Tomada, que é assim, um dia antes das eleições do onze de agosto, a gente tirava todos os cartazes de todas as chapas, sim, porque tinha chapas.","E aí, a partir eh, teve um determinado momento, eu fui secretária do, do onze de agosto, eh, tinha uma coisa muito violenta na Faculdade de Direito, chamava Tomada, que é assim, um dia antes das eleições do onze de agosto, a gente tirava todos os cartazes de todas as chapas, sim, porque tinha chapas.",15.0
1912,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Três ou quatro. Todas os () ,"Três ou quatro. Todas o, e",4.0
1913,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E ficava na porta, segurando faixa, filipeta, tá tá tá, cartazinho, cola, escada, e tomava a faculdade.","E ficava na porta, segurando faixa, filipeta, tá, tá, tá, cartazinho, cola, escada, e tomava a faculdade.",2.0
1914,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E, olha, teve um dia que eu apanhei do outro partido.","E, olha, teve um dia que eu apanhei do outro partido.",0.0
1915,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Porque as meninas da direita, sei lá se elas eram isso, elas iam de tamanquinho, sabe, da doutora school, aham, (riso) para tamanquear as outras.","Porque as meninas da direita, sei lá se elas eram isso, elas iam de tamanquinho, sabe, da doutora scholls, para tamanquear as outras.",14.0
1916,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eu fiquei cheia de roxo.,Eu fiquei cheia de roxo.,0.0
1917,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Nesse dia eu falei assim, olha, eu já estava no quarto ano,","Nesse dia eu falei assim, olha, eu tenho, eu já estava no quarto ano,",10.0
1918,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E eu comecei a fazer análise, uma outra que eu comecei a fazer a terapia e análise muito cedo, eu tinha vinte anos.","E eu comecei a fazer análise, que fo, é uma outra, né, que eu comecei a fazer a terapia e análise muito cedo, eu tinha vinte anos.",15.0
1919,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então eu falei assim, olha, eu estou achando que essa história aqui, eu eu acho que eu vou flexibilizar o muro de Berlim (riso) , hoje pensando retrospectivamente, a Van La Lettre.","Então eu falei assim, olha, eu estou achando que essa história aqui, eu, eu acho que eu vou flexibilizar o muro de Berlim, hoje pensando (risos) retrospectivamente, a Van La Lettre. Né. E",23.0
1920,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E nisso eu já tinha entrado na faculdade, nas ciências sociais.","E nisso eu já tinha entrado na faculdade, nas ciências sociais.",0.0
1921,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E também estava vendo que não ia dar conta de fazer tanta coisa, então eu pensei assim,","E também estava vendo que não ia dar conta de fazer tanta coisa, então eu pensei assim,",0.0
1922,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"vou terminar a faculdade de Direito e vou fazer uma pós-graduação em Antropologia e Arte, o mais rápido possível.","vou terminar a faculdade de Direito e vou fazer uma pós-graduação em Antropologia e Arte, o mais rápido possível. Né, e",6.0
1923,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Eu fiz dois anos , eu fiz um ano, dois anos de de Ciências Sociais.","Eu fiz dois anos, eu fiz um ano, é dois anos de, de Ciências Sociais.",4.0
1924,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Só que aí eu já estava trabalhando, fazia Direito de manhã, trabalhava à tarde, fazia teatro, porque eu era uma das atrizes do Teatro do onze de agosto.","Só que aí eu já estava trabalhando, fazia Direito de manhã, trabalhava à tarde, fazia teatro, porque eu era uma das atrizes do Teatro do onze de agosto.",0.0
1925,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E fazia ciências sociais à noite.,"E, e fazia facu, eh ciências sociais à noite.",12.0
1926,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Era muito.,Era muito.,0.0
1927,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Mesmo para minha idade, era muito.","Mesmo para a minha idade, era muito.",2.0
1928,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Quer dizer, eu não ia em casa, né?","Quer dizer, eu não ia em casa, né?",0.0
1929,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,E tinha namorados (risos),E tinha namorados. (risos) (),4.0
1930,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Nossa, tinha uma febre de chorinho nessa época.","Nossa, tinha uma eh, tinha uma febre de chorinho nessa época.",14.0
1931,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,A gente dançava chorinho loucamente no IAB.,A gente dançava chorinho loucamente no Iabê.,3.0
1932,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Era maravilhoso.,Era maravilhoso.,0.0
1933,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E voltava de táxi, depois de umas caipirinhas.","E voltava de táxi, depois de umas caipirinhas.",0.0
1934,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Quer dizer, Anjo da Guarda, para as moças do Brasil, eles trabalham bastante (risos)","Quer dizer, Anjo da Guarda, para as moças do Brasil, eles trabalham bastante. (risos) ()",4.0
1935,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eu espero que eles continuem trabalhando até a hora (riso),Eu espero que eles continuem trabalhando até a hoje,9.0
1936,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Porque eles trabalham, viu?","Porque eles trabalham, viu?",0.0
1937,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Eles trabalham.,Eles trabalham. eh,3.0
1938,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É uma vida muito intensa, né?","É uma vida muito intensa, né? e",2.0
1939,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"E depois, a a gente que viveu esse período, eu fico perguntando.","E depois, a, a gente que viveu esse período, eu fico perguntando. eu",4.0
1940,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Eu faço muitas coisas até hoje, né.","faço muitas coisas até hoje, né.",3.0
1941,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É treinamento, né?","É treinamento, né?",0.0
1942,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É gosto, mas...","É gosto, mas...",0.0
1943,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É um treinamento de estar em vários lugares, fazer várias coisas, ter vários interesses ao mesmo tempo, que você incorpora isso na sua vida.","É um treinamento de estar em vários lugares, fazer várias coisas, ter vários interesses ao mesmo tempo, que você incorpora isso, né, na sua vida.",5.0
1944,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Vamos ver até quando (riso),Vamos ver até quando. (risos),2.0
1945,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,###,###,0.0
1946,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Para para dança, termina direito?","Para, para a dança, termina direito?",3.0
1947,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Não, eu já, quando eu estava na faculdade de direito, eu já, na nas ciências sociais, eu já comecei a escolher matérias, porque lá tinha essa coisa maravilhosa, que na faculdade não tinha.","Não, eu já, quando eu estava na faculdade de direito, eu já, na, nas ciências sociais, eu já comecei a escolher matérias, porque lá tinha essa coisa maravilhosa, que na faculdade não tinha.",1.0
1948,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Você compunha.,Você compunha.,0.0
1949,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"É, e para mim isso é uma coisa que meus alunos da Unicamp não tem a noção de quão isso é importante na vida de uma criatura, né.","É, e para mim isso é uma coisa que meus alunos da Unicamp não tem a noção de quão isso é importante na vida de uma criatura, né.",0.0
1950,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Que tem tem as eletivas, tem as obrigatórias, mas você pode deixar de fazer o... tem um, sei lá...","Que tem as, tem as eletivas, tem as obrigatórias, mas você pode deixar de fazer o, tem um, sei lá...",7.0
1951,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"A um, A dois, A três.","A um, A dois, A .",4.0
1952,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Ah, não, eu vou fazer A um, não gostei, eu posso deixar o A dois para daqui dois semestres.","três, ah não, eu vou fazer A um, não gostei, eu posso deixar o A dois para daqui dois semestres.",7.0
1953,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Isso é uma coisa que muda a vida de um estudante.,Isso é uma coisa que mudam a vida de um estudante.,1.0
1954,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Na na direita não tinha essa história.,"Né, na direita eu não tenho essa, não tinha essa história.",21.0
1955,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Era grade que baixava e você fazia.,Era grade que baixava e você fazia.,0.0
1956,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Só no quarto, no no quinto ano, direitos são cinco anos, que você tem essa possibilidade.","Só no quar, no, no quinto ano, direitos são cinco anos, que você tem essa possibilidade.",3.0
1957,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Eu costumo dizer, se eu tivesse feito o quinto ano antes do primeiro, eu seria advogada.","Eu costumo dizer, se eu tivesse feito o quinto ano antes do primeiro, eu seria advogada.",0.0
1958,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Porque eu adorei o último ano.,Porque eu adorei o último ano. a,2.0
1959,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Adorei, eu fiz direito penal, com professores maravilhosos, com cultura.","Adorei, eu fiz direito penal, com professores maravilhosos, com cultura.",0.0
1960,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Não que os outros não tivessem, mas era uma classe de dez pessoas.","Não que os outros não tivessem, mas era uma classe de dez pessoas.",0.0
1961,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, era quase aula particular, com livros especializados em várias línguas para gente à disposição.","Então, era quase aula particular, com livros especializados em várias línguas para a gente à disposição. com",6.0
1962,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,As secretárias já conheciam a gente.,As secretárias já conheciam a gente.,0.0
1963,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"Então, foi maravilhoso.","Então, da eh foi maravilhoso.",6.0
1964,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,Meu sexto ano foi maravilhoso.,Meu sexto ano foi maravilhoso. O,2.0
1965,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"O oposto do primeiro, que foi aquele terror, principalmente eh por causa do trote.","Oposto do primeiro, que foi aquele terror, principalmente eh por causa do, do trote, né.",10.0
1966,PC_MA_HV205_Cássia Navas Alves de Castro,502,533,"O começo foi um terror por causa do trote, mas muita gente desistia.","O começo foi um terror por causa do trote, mas é uma co, muita gente desistia.",10.0
